Trajectory	Frame	x	y	z
1	8071	78.327	87.649	0
1	8072	78.487	87.301	0
1	8073	78.633	87.548	0
1	8074	78.484	87.892	0
1	8075	78.296	88.173	0
1	8076	77.897	88.32	0
1	8077	77.375	88.308	0
1	8078	77.764	88.23	0
1	8079	77.323	88.657	0
1	8080	77.762	89.422	0
1	8081	77.651	89.177	0
1	8082	77.65	89.104	0
1	8083	77.855	89.254	0
1	8084	77.857	89.41	0
1	8085	77.663	89.902	0
1	8086	76.63	89.709	0
1	8087	76.648	89.28	0
1	8088	76.343	89.48	0
1	8089	76.494	89.56	0
1	8090	76.733	89.427	0
1	8091	77.498	89.234	0
1	8092	77.08	89.701	0
1	8093	76.944	89.919	0
1	8094	77.457	90.337	0
1	8095	77.344	90.5	0
1	8096	77.59	90.433	0
1	8097	77.596	90.496	0
1	8098	77.241	90.52	0
1	8099	77.54	90.425	0
1	8100	77.629	90.557	0
1	8101	78.584	91.08	0
1	8102	78.884	90.869	0
1	8103	79.121	90.786	0
1	8104	79.671	91.404	0
1	8105	79.512	90.933	0
1	8106	79.761	91.226	0
1	8107	80.156	92.1	0
1	8108	80.588	91.224	0
1	8109	80.362	90.54	0
1	8110	79.944	90.766	0
1	8111	79.926	91.363	0
1	8112	79.89	90.809	0
1	8113	79.79	90.256	0
1	8114	79.739	89.53	0
1	8115	79.855	89.323	0
1	8116	79.845	89.419	0
1	8117	80.268	90.311	0
1	8118	79.457	90.583	0
1	8119	79.331	89.553	0
1	8120	79.817	89.568	0
1	8121	80.745	89.488	0
1	8122	81.322	89.272	0
1	8123	81.116	89.501	0
1	8124	81.564	89.758	0
1	8125	83.184	91.479	0
1	8126	83.34	91.182	0
1	8127	83.488	91.158	0
1	8128	83.033	91.253	0
1	8129	82.262	91.245	0
1	8130	81.736	91.302	0
1	8131	82.836	90.93	0
1	8132	83.179	90.719	0
1	8133	83.4	90.856	0
1	8134	83.673	90.608	0
1	8135	83.788	89.922	0
1	8136	83.399	89.099	0
1	8137	82.948	88.459	0
1	8138	83.569	88.102	0
1	8139	83.615	87.752	0
1	8140	83.753	88.189	0
1	8141	83.279	87.879	0
1	8142	83.593	88.213	0
1	8143	83.73	88.506	0
1	8144	83.108	88.453	0
1	8145	83.72	87.928	0
1	8146	82.778	87.585	0
1	8147	82.197	87.652	0
1	8148	82.414	87.706	0
1	8149	82.487	87.716	0
1	8150	83.78	88.128	0
1	8151	82.776	88.501	0
1	8152	82.086	88.249	0
1	8153	82.353	88.479	0
1	8154	82.305	88.647	0
1	8155	81.285	88.872	0
1	8156	81.171	88.121	0
1	8157	80.564	88.516	0
1	8158	80.388	88.411	0
1	8159	80.313	88.325	0
1	8160	80.087	88.523	0
1	8161	79.647	88.365	0
1	8162	79.835	88.165	0
1	8163	79.805	88.474	0
1	8164	79.115	88.323	0
1	8165	78.833	88.546	0
1	8166	79.537	87.909	0
1	8167	78.653	88.199	0
1	8168	78.699	88.739	0
1	8169	78.504	89.139	0
1	8170	77.528	89.238	0
1	8171	76.636	89.675	0
1	8172	78.36	90.253	0
1	8173	78.234	90.715	0
1	8174	77.753	91.485	0
1	8175	77.953	91.258	0
1	8176	77.565	91.419	0
1	8177	77.602	91.313	0
1	8178	78.091	91.773	0
1	8179	77.399	92.362	0
1	8180	77.528	93.574	0
1	8181	78.757	93.73	0
1	8182	78.661	93.648	0
1	8183	77.818	93.49	0
1	8184	77.707	94.207	0
1	8185	77.453	94.476	0
1	8186	77.935	95.718	0
1	8187	77.65	95.705	0
1	8188	78.161	94.523	0
1	8189	78.399	93.453	0
1	8190	77.397	92.959	0
1	8191	77.328	93.359	0
1	8192	76.474	94.148	0
1	8193	77.197	93.689	0
1	8194	77.16	93.893	0
1	8195	77.272	94.314	0
1	8196	77.516	94.296	0
1	8197	77.713	94.285	0
1	8198	78.327	94.309	0
1	8199	78.598	94.911	0
1	8200	78.345	94.407	0
1	8201	78.729	93.891	0
1	8202	79.082	93.75	0
1	8203	79.398	94.14	0
1	8204	79.01	94.085	0
1	8205	79.767	94.463	0
1	8206	79.953	93.811	0
1	8207	80.009	93.674	0
1	8208	79.465	93.243	0
1	8209	79.307	93.234	0
1	8210	77.902	92.528	0
1	8211	78.023	92.313	0
1	8212	78.435	92.106	0
1	8213	78.645	91.922	0
1	8214	78.346	91.621	0
1	8215	78.211	92.139	0
1	8216	77.782	92.529	0
1	8217	78.649	92.882	0
1	8218	79.362	93.687	0
1	8219	78.545	93.448	0
1	8220	78.321	93.227	0
1	8221	78.084	94.096	0
1	8222	78.143	94.818	0
1	8223	77.442	94.691	0
1	8224	76.709	94.447	0
1	8225	77.095	94.527	0
1	8226	76.282	94.209	0
1	8227	76.105	94.068	0
1	8228	77.054	94.783	0
1	8229	77.138	95.673	0
1	8230	76.855	95.694	0
1	8231	77.048	95.202	0
1	8232	76.599	94.495	0
1	8233	75.684	93.903	0
1	8234	75.684	94.892	0
1	8235	76.344	94.241	0
1	8236	76.316	93.824	0
1	8237	76.54	94.225	0
1	8238	76.739	94.73	0
1	8239	76.55	94.337	0
1	8240	76.025	94.492	0
1	8241	76.487	95.187	0
1	8242	77.507	94.683	0
1	8243	76.713	94.594	0
1	8244	77.085	94.562	0
1	8245	76.94	94.797	0
1	8246	76.762	94.108	0
1	8247	77.267	93.72	0
1	8248	77.11	93.444	0
1	8249	77.308	93.642	0
1	8250	77.829	93.802	0
1	8251	77.564	93.58	0
1	8252	77.225	93.855	0
1	8253	76.834	94.109	0
1	8254	76.57	94.134	0
1	8255	76.251	94.272	0
1	8256	75.899	94.918	0
1	8257	75.582	95.527	0
1	8258	76.137	95.294	0
1	8259	76.253	94.778	0
1	8260	76.459	94.756	0
1	8261	76.812	94.838	0
1	8262	77.381	95.241	0
1	8263	77.533	95.723	0
1	8264	77.924	94.668	0
1	8265	78.339	93.384	0
1	8266	78.183	93.697	0
1	8267	77.478	95.108	0
1	8268	77.332	95.273	0
1	8269	77.611	94.71	0
1	8270	78.034	95.235	0
1	8271	78.463	95.323	0
1	8272	78.719	94.925	0
1	8273	79.035	94.901	0
1	8274	79.36	94.51	0
1	8275	79.156	94.779	0
1	8276	79.173	94.168	0
1	8277	79.201	93.701	0
1	8278	79.053	93.792	0
1	8279	78.665	94.704	0
1	8280	78.602	94.693	0
1	8281	78.817	94.336	0
1	8282	79.685	94.141	0
1	8283	79.167	93.58	0
1	8284	79.145	93.553	0
1	8285	79.099	93.381	0
1	8286	78.155	92.911	0
1	8287	78.397	93.327	0
1	8288	78.486	93.536	0
1	8289	78.665	93.318	0
1	8290	77.832	93.129	0
1	8291	77.689	93.299	0
1	8292	77.613	93.538	0
1	8293	77.953	94.641	0
1	8294	78.144	95.166	0
1	8295	78.349	95.296	0
1	8296	79.16	95.111	0
1	8297	79.071	95.365	0
1	8298	78.683	95.31	0
1	8299	78.442	94.803	0
1	8300	78.601	94.049	0
1	8301	79.159	94.71	0
1	8302	79.385	94.965	0
1	8303	80.271	94.818	0
1	8304	79.238	93.527	0
1	8305	77.97	93.33	0
1	8306	78.307	94.126	0
1	8307	78.622	94.312	0
1	8308	79.017	94.333	0
1	8309	79.023	94.343	0
1	8310	78.447	94.382	0
1	8311	78.689	94.248	0
1	8312	78.446	94.411	0
1	8313	79.1	95.055	0
1	8314	79.562	95.323	0
1	8315	78.855	95.479	0
1	8316	78.445	96.13	0
1	8317	78.563	95.659	0
1	8318	79.138	94.715	0
1	8319	78.918	94.841	0
1	8320	78.516	94.868	0
1	8321	78.512	94.612	0
1	8322	77.908	94.579	0
1	8323	76.063	94.535	0
1	8324	76.374	94.385	0
1	8325	77.096	94.131	0
1	8326	77.346	92.854	0
1	8327	77.466	92.748	0
1	8328	77.663	92.26	0
1	8329	78.272	91.487	0
1	8330	79.451	91.153	0
1	8331	78.739	90.413	0
1	8332	78.872	89.798	0
1	8333	77.872	89.088	0
1	8334	77.819	89.447	0
1	8335	78.092	89.24	0
1	8336	77.891	88.177	0
1	8337	78.545	88.182	0
1	8338	78.679	88.278	0
1	8339	78.511	88.387	0
1	8340	77.497	88.62	0
1	8341	78.385	89.211	0
1	8342	79.206	89.911	0
1	8343	78.498	89.696	0
1	8344	78.3	89.083	0
1	8345	78.586	89.124	0
1	8346	78.666	89.379	0
1	8347	78.241	89.7	0
1	8348	78.365	89.619	0
1	8349	78.169	89.851	0
1	8350	78.805	89.753	0
1	8351	78.752	89.645	0
1	8352	79.032	89.694	0
1	8353	79.4	89.327	0
1	8354	79.483	89.794	0
1	8355	79.41	90.387	0
1	8356	79.843	90.535	0
1	8357	79.94	90.766	0
1	8358	80.174	90.692	0
1	8359	81.393	91.324	0
1	8360	81.202	91.494	0
1	8361	81.154	91.492	0
1	8362	81.274	92.359	0
1	8363	81.717	92.534	0
1	8364	82.421	93.028	0
1	8365	81.859	93.025	0
1	8366	81.827	93.149	0
1	8367	82.046	93.217	0
1	8368	82.17	93.394	0
1	8369	81.532	93.1	0
1	8370	81.355	93.625	0
1	8371	81.718	93.919	0
1	8372	81.798	93.819	0
1	8373	81.806	93.432	0
1	8374	81.495	93.324	0
1	8375	81.636	92.869	0
1	8376	80.718	93.604	0
1	8377	80.461	94.173	0
1	8378	80.608	93.775	0
1	8379	80.745	94.309	0
1	8380	81.483	94.245	0
1	8381	81.581	94.505	0
1	8382	81.685	94.537	0
1	8383	81.351	94.396	0
1	8384	81.144	94.121	0
1	8385	80.869	93.597	0
1	8386	80.169	94.089	0
1	8387	80.685	93.447	0
1	8388	79.884	93.922	0
1	8389	80.382	93.756	0
1	8390	80.163	93.671	0
1	8391	79.823	94.142	0
1	8392	80.612	93.644	0
1	8393	81.193	93.306	0
1	8394	81.867	93.461	0
1	8395	81.327	93.858	0
1	8396	80.924	93.584	0
1	8397	81.657	93.175	0
1	8398	81.562	91.898	0
1	8399	81.655	92.269	0
1	8400	81.906	92.422	0
1	8401	82.432	92.33	0
1	8402	82.708	92.905	0
1	8403	82.739	93.418	0
1	8404	83.503	93.495	0
1	8405	83.142	93.251	0
1	8406	83.051	92.962	0
1	8407	82.415	92.4	0
1	8408	81.82	92.181	0
1	8409	82.902	92.498	0
1	8410	83.151	92.506	0
1	8411	83.212	92.227	0
1	8412	83.052	92.129	0
1	8413	83.411	92.247	0
1	8414	82.501	93.394	0
1	8415	83.094	93.276	0
1	8416	82.535	93.51	0
1	8417	82.398	92.229	0
1	8418	82.332	92.224	0
1	8419	82.44	92.911	0
1	8420	82.15	93.402	0
1	8421	81.697	93.118	0
1	8422	81.432	93.534	0
1	8423	81.863	94.117	0
1	8424	82.293	92.875	0
1	8425	82.394	92.886	0
1	8426	83.098	92.404	0
1	8427	83.523	92.497	0
1	8428	83.151	92.353	0
1	8429	82.691	92.16	0
1	8430	83.63	92.656	0
1	8431	84.117	92.595	0
1	8432	84.475	92.8	0
1	8433	85.248	93.263	0
1	8434	85.441	94.16	0
1	8435	84.599	94.853	0
1	8436	84.424	94.77	0
1	8437	84.744	94.301	0
1	8438	84.445	94.596	0
1	8439	84.295	94.518	0
1	8440	84.341	93.701	0
1	8441	84.437	93.64	0
1	8442	84.501	93.857	0
1	8443	83.828	93.648	0
1	8444	83.488	92.941	0
1	8445	83.161	92.453	0
1	8446	83.582	91.84	0
1	8447	83.825	91.549	0
1	8448	83.796	91.186	0
1	8449	83.621	91.777	0
1	8450	82.852	92.37	0
1	8451	82.656	92.464	0
1	8452	83.211	91.792	0
1	8453	83.308	92.247	0
1	8454	83.499	92.123	0
1	8455	83.546	92.206	0
1	8456	83.631	92.225	0
1	8457	84.409	92.22	0
1	8458	84.479	92.188	0
1	8459	84.794	91.793	0
1	8460	84.378	90.898	0
1	8461	84.978	90.71	0
1	8462	84.683	90.596	0
1	8463	83.754	90.475	0
1	8464	83.874	90.609	0
1	8465	84.397	90.288	0
1	8466	83.961	89.889	0
1	8467	83.517	90.256	0
1	8468	83.783	90.119	0
1	8469	84.345	89.326	0
1	8470	84.46	89.917	0
1	8471	84.765	89.72	0
1	8472	84.865	89.858	0
1	8473	84.367	90.405	0
1	8474	84.323	90.282	0
1	8475	85.543	90.326	0
1	8476	84.584	90.275	0
1	8477	83.891	91.129	0
1	8478	83.8	90.783	0
1	8479	84.545	90.764	0
1	8480	84.617	90.747	0
1	8481	84.769	90.035	0
1	8482	85.517	89.776	0
1	8483	85.824	90.667	0
1	8484	85.072	90.961	0
1	8485	85.104	91.19	0
1	8486	85.378	90.723	0
1	8487	85.198	90.572	0
1	8488	85.781	91.715	0
1	8489	85.352	91.384	0
1	8490	85.523	91.588	0
1	8491	85.948	91.723	0
1	8492	85.661	91.73	0
1	8493	86.409	92.235	0
1	8494	85.761	91.851	0
1	8495	86.473	92.123	0
1	8496	87.54	92.432	0
1	8497	88.2	93.337	0
1	8498	88.305	94.359	0
1	8499	88.517	94.495	0
1	8500	87.736	94.744	0
1	8501	88.153	94.446	0
1	8502	88.304	94.651	0
1	8503	88.202	94.821	0
1	8504	88.319	96.549	0
1	8505	88.317	96.135	0
1	8506	88.173	96.121	0
1	8507	86.945	94.687	0
1	8508	87.199	94.096	0
1	8509	87.443	93.762	0
1	8510	87.607	93.894	0
1	8511	88.463	94.399	0
1	8512	90.034	95.404	0
1	8513	90.069	96.506	0
1	8514	90.385	95.801	0
1	8515	90.305	95.199	0
1	8516	91.771	94.325	0
1	8517	91.481	94.458	0
1	8518	92.088	94.544	0
1	8519	91.656	94.484	0
1	8520	91.302	95.338	0
1	8521	91.115	95.227	0
1	8522	91.403	95.244	0
1	8523	91.752	95.346	0
1	8524	89.889	95.665	0
1	8525	89.738	95.399	0
1	8526	90.296	95.434	0
1	8527	89.604	95.328	0
1	8528	89.032	95.224	0
1	8529	89.537	96.091	0
1	8530	89.438	95.492	0
1	8531	89.556	95.778	0
1	8532	88.66	95.464	0
1	8533	89.484	94.822	0
1	8534	89.351	94.805	0
1	8535	89.769	95.367	0
1	8536	89.445	95.145	0
1	8537	89.721	94.807	0
1	8538	89.312	95.33	0
1	8539	89	95.554	0
1	8540	89.576	96.221	0
1	8541	90.168	96.034	0
1	8542	89.422	95.459	0
1	8543	88.863	95.341	0
1	8544	89.361	94.514	0
1	8545	89.632	94.698	0
1	8546	89.941	94.717	0
1	8547	90.419	94.348	0
1	8548	89.468	95.393	0
1	8549	90.251	95.1	0
1	8550	90.273	94.916	0
1	8551	90.416	94.67	0
1	8552	90.061	95.132	0
1	8553	89.653	95.622	0
1	8554	89.221	96.784	0
1	8555	89.102	96.6	0
1	8556	88.626	96.499	0
1	8557	89.291	96.586	0
1	8558	89.313	95.893	0
1	8559	89.689	96.354	0
1	8560	90.384	95.453	0
1	8561	89.712	95.242	0
1	8562	89.822	95.149	0
1	8563	90.292	94.848	0
1	8564	90.483	94.939	0
1	8565	89.031	94.675	0
1	8566	89.445	95.218	0
1	8567	89.874	95.431	0
1	8568	90.202	95.457	0
1	8569	89.388	94.15	0
1	8570	89.522	94.17	0
1	8571	90.765	94.343	0
1	8572	92.233	94.914	0
1	8573	92.018	95.308	0
1	8574	91.345	94.957	0
1	8575	91.22	95.863	0
1	8576	91.101	96.115	0
1	8577	91.101	95.173	0
1	8578	91.16	93.921	0
1	8579	91.368	94.84	0
1	8580	91.647	95.476	0
1	8581	90.908	95.343	0
1	8582	90.859	95.292	0
1	8583	90.177	95.912	0
1	8584	91.166	95.569	0
1	8585	90.55	96.217	0
1	8586	90.328	96.845	0
1	8587	89.941	97.358	0
1	8588	90.855	97.642	0
1	8589	91.409	98.14	0
1	8590	92.074	98.187	0
1	8591	92.582	97.954	0
1	8592	92.32	97.609	0
1	8593	91.509	97.566	0
1	8594	90.803	97.706	0
1	8595	91.475	98.282	0
1	8596	89.768	98.707	0
1	8597	89.762	98.861	0
1	8598	90.323	98.731	0
1	8599	91.375	98.4	0
1	8600	90.652	98.206	0
1	8601	90.426	98.605	0
1	8602	91.208	98.754	0
1	8603	91.254	98.321	0
1	8604	90.883	97.801	0
1	8605	91.029	97.751	0
1	8606	90.665	97.898	0
1	8607	91.823	98.52	0
1	8608	92.208	98.497	0
1	8609	91.798	98.152	0
1	8610	91.068	98.896	0
1	8611	90.405	99.352	0
1	8612	89.653	99.14	0
1	8613	89.054	99.255	0
1	8614	88.903	99.128	0
1	8615	89.602	99.529	0
1	8616	90.067	98.919	0
1	8617	89.724	98.878	0
1	8618	89.34	99.456	0
1	8619	89.183	99.244	0
1	8620	89.147	99.233	0
1	8621	89.155	99.732	0
1	8622	89.237	99.604	0
1	8623	89.363	99.783	0
1	8624	89.58	99.675	0
1	8625	89.036	99.508	0
1	8626	89.026	100.189	0
1	8627	89.167	100.338	0
1	8628	88.63	100.83	0
1	8629	88.587	100.841	0
1	8630	88.156	100.781	0
1	8631	88.143	100.231	0
1	8632	88.832	99.939	0
1	8633	88.509	98.353	0
1	8634	88.202	98.661	0
1	8635	88.503	98.814	0
1	8636	89.272	99.253	0
1	8637	89.298	99.498	0
1	8638	88.572	99.892	0
1	8639	88.069	99.751	0
1	8640	87.791	99.569	0
1	8641	88.48	99.203	0
1	8642	89.209	99.721	0
1	8643	89.732	99.675	0
1	8644	89.141	99.222	0
1	8645	88.814	98.895	0
1	8646	88.221	98.635	0
1	8647	87.637	97.894	0
1	8648	87.185	97.72	0
1	8649	87.747	97.598	0
1	8650	87.713	98.293	0
1	8651	88.061	98.651	0
1	8652	88.616	98.701	0
1	8653	89.439	98.295	0
1	8654	89.183	98.172	0
1	8655	89.011	97.916	0
1	8656	88.428	98.468	0
1	8657	88.935	98.102	0
1	8658	89.261	98.559	0
1	8659	88.145	98.833	0
1	8660	88.719	99.273	0
1	8661	88.829	99.647	0
1	8662	88.639	99.914	0
1	8663	88.465	100.417	0
1	8664	88.631	100.77	0
1	8665	87.755	100.397	0
1	8666	87.834	99.829	0
1	8667	87.518	100.306	0
1	8668	88.199	100.569	0
1	8669	87.652	100.439	0
1	8670	86.358	100.344	0
1	8671	85.721	100.274	0
1	8672	84.921	100.197	0
1	8673	85.16	100.626	0
1	8674	84.862	100.159	0
1	8675	84.32	99.761	0
1	8676	84.956	100.154	0
1	8677	85.096	99.731	0
1	8678	84.554	99.521	0
1	8679	84.77	99.462	0
1	8680	84.209	98.754	0
1	8681	84.862	98.383	0
1	8682	85.425	98.272	0
1	8683	86.419	99.055	0
1	8684	86.582	98.837	0
1	8685	86.68	98.184	0
1	8686	86.646	98.626	0
1	8687	87.177	98.298	0
1	8688	87.424	98.827	0
1	8689	86.368	99.247	0
1	8690	85.688	100.285	0
1	8691	85.048	99.812	0
1	8692	84.709	100.063	0
1	8693	84.734	99.938	0
1	8694	84.422	100.369	0
1	8695	84.663	100.438	0
1	8696	85.451	99.606	0
1	8697	87.05	98.612	0
1	8698	87.18	97.875	0
1	8699	86.93	97.55	0
1	8700	87.266	98.128	0
1	8701	87.362	97.841	0
1	8702	87.418	97.665	0
1	8703	87.437	97.762	0
1	8704	88.759	98.373	0
1	8705	89.517	98.793	0
1	8706	88.809	99.423	0
1	8707	89.229	99.658	0
1	8708	88.244	99.431	0
1	8709	87.584	99.883	0
1	8710	88.062	100.204	0
1	8711	87.603	99.681	0
1	8712	87.71	100.327	0
1	8713	88.205	101.277	0
1	8714	88.035	101.484	0
1	8715	88.791	101.907	0
1	8716	88.439	102.175	0
1	8717	88.169	101.622	0
1	8718	88.508	101.759	0
1	8719	88.612	101.214	0
1	8720	87.978	100.642	0
1	8721	87.961	99.705	0
1	8722	87.549	99.841	0
1	8723	88.078	99.869	0
1	8724	89.079	100.301	0
1	8725	88.797	100.758	0
1	8726	88.558	100.347	0
1	8727	89.096	100.628	0
1	8728	89.257	100.758	0
1	8729	88.146	101.699	0
1	8730	88.768	101.915	0
1	8731	88.178	101.969	0
1	8732	88.709	102.069	0
1	8733	88.563	101.832	0
1	8734	88.092	101.755	0
1	8735	88.413	101.922	0
1	8736	88.573	101.639	0
1	8737	87.99	100.771	0
1	8738	87.567	100.306	0
1	8739	87.496	99.819	0
1	8740	87.59	99.323	0
1	8741	87.092	99.277	0
1	8742	86.847	98.631	0
1	8743	86.867	98.782	0
1	8744	85.754	99.208	0
1	8745	84.683	99.351	0
1	8746	84.985	99.31	0
1	8747	85.573	99.753	0
1	8748	84.935	99.553	0
1	8749	85.489	99.561	0
1	8750	85.481	99.672	0
1	8751	85.085	98.946	0
1	8752	84.538	99.184	0
1	8753	84.396	99.32	0
1	8754	84.275	99.129	0
1	8755	84.765	99.436	0
1	8756	85.755	98.935	0
1	8757	85.759	98.93	0
1	8758	85.153	100.426	0
1	8759	85.42	100.598	0
1	8760	85.271	99.733	0
1	8761	84.607	99.566	0
1	8762	84.701	99.292	0
1	8763	85.339	99.36	0
1	8764	85.309	99.425	0
1	8765	85.461	99.449	0
1	8766	85.602	99.441	0
1	8767	86.91	99.279	0
1	8768	87.194	100.164	0
1	8769	86.892	100.625	0
1	8770	85.714	100.735	0
1	8771	85.252	100.522	0
1	8772	86.294	99.568	0
1	8773	86.644	99.378	0
1	8774	87.33	100.21	0
1	8775	87.882	100.128	0
1	8776	87.111	100.141	0
1	8777	88.014	99.697	0
1	8778	87.611	99.526	0
1	8779	87.746	99.378	0
1	8780	87.29	99.446	0
1	8781	87.477	99.68	0
1	8782	88.153	100.178	0
1	8783	88.909	100.836	0
1	8784	88.747	101.37	0
1	8785	88.944	100.694	0
1	8786	89.256	100.525	0
1	8787	89.801	100.765	0
1	8788	89.876	100.178	0
1	8789	89.415	99.419	0
1	8790	89.605	99.624	0
1	8791	89.359	100.553	0
1	8792	88.908	99.93	0
1	8793	89.2	99.529	0
1	8794	89.101	99.296	0
1	8795	89.071	98.89	0
1	8796	89.484	98.826	0
1	8797	89.655	99.365	0
1	8798	89.447	98.903	0
1	8799	89.485	98.686	0
1	8800	89.749	98.786	0
1	8801	89.645	98.542	0
1	8802	89.936	98.721	0
1	8803	90.555	99.279	0
1	8804	89.651	100.068	0
1	8805	90.065	99.833	0
1	8806	89.576	100.449	0
1	8807	89.776	99.615	0
1	8808	90.344	99.155	0
1	8809	89.621	98.442	0
1	8810	88.523	99.533	0
1	8811	88.534	100.289	0
1	8812	89.002	99.514	0
1	8813	88.537	99.721	0
1	8814	88.652	99.945	0
1	8815	88.713	99.675	0
1	8816	89.841	99.489	0
1	8817	89.749	99.918	0
1	8818	89.651	100.556	0
1	8819	89.654	101.157	0
1	8820	88.206	100.679	0
1	8821	87.657	100.191	0
1	8822	87.291	99.782	0
1	8823	87.137	99.927	0
1	8824	87.229	99.281	0
1	8825	87.307	99.382	0
1	8826	88.083	100.177	0
1	8827	88.406	100.491	0
1	8828	88.235	100.189	0
1	8829	88.117	100.149	0
1	8830	88.003	99.436	0
1	8831	88.115	98.371	0
1	8832	88.07	98.391	0
1	8833	87.475	97.747	0
1	8834	87.932	96.905	0
1	8835	89.131	97.186	0
1	8836	89.056	96.85	0
1	8837	86.845	96.482	0
1	8838	86.472	97.433	0
1	8839	85.866	97.747	0
1	8840	86.651	97.583	0
1	8841	86.391	97.268	0
1	8842	86.803	96.495	0
1	8843	87.205	96.233	0
1	8844	88.272	96.352	0
1	8845	87.186	96.129	0
1	8846	87.482	96.668	0
1	8847	88.105	96.986	0
1	8848	87.678	97.345	0
1	8849	87.677	97.563	0
1	8850	87.875	97.497	0
1	8851	87.59	97.387	0
1	8852	87.84	97.466	0
1	8853	88.143	97.353	0
1	8854	88.393	97.282	0
1	8855	88.811	97.4	0
1	8856	88.978	95.868	0
1	8857	89.344	95.853	0
1	8858	89.052	95.738	0
1	8859	88.671	95.467	0
1	8860	87.763	95.765	0
1	8861	87.493	95.612	0
1	8862	86.847	96.591	0
1	8863	87.106	96.625	0
1	8864	87.485	97.662	0
1	8865	87.219	98.305	0
1	8866	87.067	98.117	0
1	8867	87.465	97.758	0
1	8868	87.513	98.07	0
1	8869	86.793	98.124	0
1	8870	87.286	98.111	0
1	8871	87.633	97.871	0
1	8872	87.303	98.167	0
1	8873	89.144	97.817	0
1	8874	89.099	98.058	0
1	8875	87.676	98.145	0
1	8876	87.87	97.956	0
1	8877	87.508	98.312	0
1	8878	87.448	98.214	0
1	8879	87.526	98.28	0
1	8880	88.114	98.109	0
1	8881	88.467	98.455	0
1	8882	88.821	98.639	0
1	8883	88.704	97.896	0
1	8884	88.951	97.288	0
1	8885	89.033	97.34	0
1	8886	88.117	97.334	0
1	8887	88.138	97.433	0
1	8888	88.413	97.363	0
1	8889	88.367	97.645	0
1	8890	88.565	98.409	0
1	8891	89.367	98.195	0
1	8892	89.637	97.61	0
1	8893	90.517	97.332	0
1	8894	92.296	97.129	0
1	8895	92.55	96.886	0
1	8896	92.21	96.135	0
1	8897	92.45	96.477	0
1	8898	93.029	96.278	0
1	8899	93.302	96.955	0
1	8900	92.76	97.432	0
1	8901	91.465	97.146	0
1	8902	92.024	97.707	0
1	8903	91.714	98.095	0
1	8904	91.358	97.317	0
1	8905	91.578	97.755	0
1	8906	91.78	98.259	0
1	8907	91.587	98.358	0
1	8908	91.297	99.196	0
1	8909	91.917	98.876	0
1	8910	92.612	97.41	0
1	8911	92.317	97.545	0
1	8912	91.574	98.096	0
1	8913	91.498	98.129	0
1	8914	90.212	98.26	0
1	8915	90.575	99.306	0
1	8916	90.4	99.166	0
1	8917	90.131	98.809	0
1	8918	90.607	98.891	0
1	8919	90.534	99.173	0
1	8920	90.374	98.707	0
1	8921	89.767	98.592	0
1	8922	88.907	98.222	0
1	8923	87.912	98.182	0
1	8924	87.68	98.148	0
1	8925	87.459	98.373	0
1	8926	87.936	98.482	0
1	8927	87.353	98.554	0
1	8928	86.908	99.354	0
1	8929	86.727	99.235	0
1	8930	87.215	99.427	0
1	8931	87.65	99.138	0
1	8932	87.935	99.403	0
1	8933	86.679	99.442	0
1	8934	87.472	99.14	0
1	8935	87.594	99.376	0
1	8936	87.572	99.159	0
1	8937	87.102	98.559	0
1	8938	86.582	98.384	0
1	8939	86.107	98.717	0
1	8940	85.181	98.607	0
1	8941	86.674	98.534	0
1	8942	87.441	98.605	0
1	8943	87.762	98.455	0
1	8944	88.295	98.313	0
1	8945	88.513	98.339	0
1	8946	88.924	98.217	0
1	8947	87.935	97.903	0
1	8948	87.918	98.421	0
1	8949	88.613	98.335	0
1	8950	89.056	98.114	0
1	8951	89.365	97.801	0
1	8952	90.226	96.923	0
1	8953	90.386	97.044	0
1	8954	90.799	97.915	0
1	8955	91.564	98.329	0
1	8956	92.211	97.604	0
1	8957	92.103	96.727	0
1	8958	92.345	96.21	0
1	8959	93.192	95.382	0
1	8960	93.652	94.802	0
1	8961	93.323	95.263	0
1	8962	93.874	95.131	0
1	8963	93.66	95.79	0
1	8964	94.364	95.541	0
1	8965	94.422	95.609	0
1	8966	94.276	95.717	0
1	8967	94.093	95.835	0
1	8968	93.354	95.946	0
1	8969	92.897	95.426	0
1	8970	93.578	94.492	0
1	8971	93.464	93.85	0
1	8972	93.798	94.772	0
1	8973	93.809	95.785	0
1	8974	93.688	96.326	0
1	8975	93.413	96.368	0
1	8976	95.123	95.881	0
1	8977	95.677	96.336	0
1	8978	95.727	95.818	0
1	8979	94.867	95.793	0
1	8980	93.225	96.82	0
1	8981	92.596	96.843	0
1	8982	92.356	97.825	0
1	8983	91.719	98.584	0
1	8984	92.376	97.818	0
1	8985	92.355	97.622	0
1	8986	93.15	98.35	0
1	8987	94	98.2	0
1	8988	94.308	98.182	0
1	8989	94.047	97.806	0
1	8990	94.049	97.356	0
1	8991	94.129	98.104	0
1	8992	93.711	97.456	0
1	8993	94.096	97.744	0
1	8994	94.433	97.475	0
1	8995	94.533	96.606	0
1	8996	93.94	96.134	0
1	8997	93.706	95.747	0
1	8998	93.26	96.1	0
1	8999	93.408	95.387	0
1	9000	93.625	95.361	0
1	9001	94.479	95.457	0
1	9002	94.282	95.462	0
